loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.14336581528186798,0.07934754341840744,0.00019975388829845448,0.3654532476802284,32,,,,,,,,,
0.11273147165775299,0.07103908061981201,0.00019971458739130598,0.37687366167023556,33,,,,,,,,,
0.21381404995918274,0.07333997637033463,0.00019967238104745696,0.3882940756602427,34,,,,,,,,,
0.10289934277534485,0.04278448969125748,0.000199627270496696,0.3997144896502498,35,,,,,,,,,
0.26140379905700684,0.0854911208152771,0.0001995792570534331,0.41113490364025695,36,,,,,,,,,
0.3283609449863434,0.09762531518936157,0.0001995283421166614,0.4225553176302641,37,,,,,,,,,
0.15940922498703003,0.07651040703058243,0.00019947452716991633,0.43397573162027125,38,,,,,,,,,
0.1577344685792923,0.08852210640907288,0.00019941781378123244,0.44539614561027835,39,,,,,,,,,
0.2611825466156006,0.08976569771766663,0.00019935820360309777,0.4568165596002855,40,,,,,,,,,
0.13087303936481476,0.06516443938016891,0.00019929569837240564,0.46823697359029265,41,,,,,,,,,
0.2899685502052307,0.1754823625087738,0.00019923029991040402,0.4796573875802998,42,,,,,,,,,
0.1731182336807251,0.08788371831178665,0.00019916201012264254,0.49107780157030695,43,,,,,,,,,
0.32521486282348633,0.10942838340997696,0.0001990908309989168,0.502498215560314,44,,,,,,,,,
0.11749093234539032,0.08976826816797256,0.00019901676461321068,0.5139186295503212,45,,,,,,,,,
0.08642229437828064,0.038880474865436554,0.00019893981312363562,0.5253390435403283,46,,,,,,,,,
0.16586726903915405,0.08184622973203659,0.00019885997877236788,0.5367594575303355,47,,,,,,,,,
0.19358092546463013,0.08378962427377701,0.00019877726388558325,0.5481798715203426,48,,,,,,,,,
0.14074330031871796,0.06642704457044601,0.00019869167087338907,0.5596002855103498,49,,,,,,,,,
0.1631983369588852,0.07115171104669571,0.00019860320222975431,0.5710206995003569,50,,,,,,,,,
,,,0.5710206995003569,50,0.34965968132019043,17.7921,8.318,8.318,,,,,
0.21790757775306702,0.0825388953089714,0.00019851186053243666,0.582441113490364,51,,,,,,,,,
0.1718820482492447,0.08521989732980728,0.00019841764844290744,0.5938615274803711,52,,,,,,,,,
0.20014747977256775,0.09153636544942856,0.00019832056870627417,0.6052819414703783,53,,,,,,,,,
0.11534544080495834,0.07345151901245117,0.00019822062415120054,0.6167023554603854,54,,,,,,,,,
0.21644377708435059,0.11778909713029861,0.0001981178176898239,0.6281227694503926,55,,,,,,,,,
0.11565166711807251,0.06012413650751114,0.00019801215231767056,0.6395431834403997,56,,,,,,,,,
0.14071059226989746,0.06814717501401901,0.00019790363111356837,0.6509635974304069,57,,,,,,,,,
0.07538244873285294,0.051783785223960876,0.00019779225723955707,0.662384011420414,58,,,,,,,,,
0.1019393801689148,0.07753830403089523,0.00019767803394079615,0.6738044254104212,59,,,,,,,,,
0.15747003257274628,0.07852861285209656,0.0001975609645454704,0.6852248394004282,60,,,,,,,,,
0.09175079315900803,0.05726949870586395,0.00019744105246469263,0.6966452533904354,61,,,,,,,,,
0.2054145634174347,0.12154597043991089,0.00019731830119240463,0.7080656673804425,62,,,,,,,,,
0.2953406274318695,0.16616632044315338,0.0001971927143052752,0.7194860813704497,63,,,,,,,,,
0.09042459726333618,0.08056933432817459,0.00019706429546259593,0.7309064953604568,64,,,,,,,,,
0.10969287157058716,0.0816090777516365,0.00019693304840617457,0.742326909350464,65,,,,,,,,,
0.08812668174505234,0.052630431950092316,0.00019679897696022608,0.7537473233404711,66,,,,,,,,,
0.1976337730884552,0.18498073518276215,0.00019666208503126112,0.7651677373304783,67,,,,,,,,,
0.21757300198078156,0.15150730311870575,0.0001965223766079723,0.7765881513204854,68,,,,,,,,,
0.15197427570819855,0.09663313627243042,0.00019637985576111778,0.7880085653104925,69,,,,,,,,,
0.12108108401298523,0.10147878527641296,0.00019623452664340306,0.7994289793004996,70,,,,,,,,,
0.21531707048416138,0.11304661631584167,0.0001960863934893594,0.8108493932905068,71,,,,,,,,,
0.1409352421760559,0.148224338889122,0.00019593546061522093,0.8222698072805139,72,,,,,,,,,
0.11982740461826324,0.09350644052028656,0.00019578173241879872,0.8336902212705211,73,,,,,,,,,
0.297626793384552,0.14386436343193054,0.00019562521337935257,0.8451106352605282,74,,,,,,,,,
0.08446346968412399,0.06825346499681473,0.00019546590805746052,0.8565310492505354,75,,,,,,,,,
0.1579112857580185,0.13084091246128082,0.0001953038210948861,0.8679514632405425,76,,,,,,,,,
0.2012205570936203,0.1312868893146515,0.00019513895721444286,0.8793718772305497,77,,,,,,,,,
0.23351621627807617,0.140273779630661,0.00019497132121985695,0.8907922912205567,78,,,,,,,,,
0.13056066632270813,0.08136127144098282,0.00019480091799562704,0.9022127052105638,79,,,,,,,,,
0.14362530410289764,0.07182931154966354,0.0001946277525068821,0.913633119200571,80,,,,,,,,,
0.1623712182044983,0.1500639170408249,0.00019445182979923654,0.9250535331905781,81,,,,,,,,,
0.18606804311275482,0.09195789694786072,0.00019427315499864344,0.9364739471805853,82,,,,,,,,,
0.33397915959358215,0.19671984016895294,0.000194091733311245,0.9478943611705924,83,,,,,,,,,
0.10827875137329102,0.10434422641992569,0.0001939075700232209,0.9593147751605996,84,,,,,,,,,
0.14545616507530212,0.095486119389534,0.00019372067050063438,0.9707351891506067,85,,,,,,,,,
0.2311663180589676,0.17862822115421295,0.00019353104018927567,0.9821556031406139,86,,,,,,,,,
0.133981853723526,0.10684090107679367,0.0001933386846145036,0.9935760171306209,87,,,,,,,,,
0.15948821604251862,0.18031397461891174,0.00019314360938108425,1.0,88,,,,,,,,,
0.09533561021089554,0.10223624110221863,0.00019294582017302797,1.0114204139900071,89,,,,,,,,,
0.17881998419761658,0.13231024146080017,0.00019274532275342354,1.0228408279800143,90,,,,,,,,,
0.2936432361602783,0.2689918279647827,0.00019254212296427044,1.0342612419700214,91,,,,,,,,,
0.17116697132587433,0.11082537472248077,0.0001923362267263084,1.0456816559600286,92,,,,,,,,,
0.1080392450094223,0.10942734777927399,0.0001921276400388451,1.0571020699500357,93,,,,,,,,,
0.23339609801769257,0.16916006803512573,0.00019191636897958122,1.068522483940043,94,,,,,,,,,
0.14794719219207764,0.13212113082408905,0.00019170241970443343,1.07994289793005,95,,,,,,,,,
0.11326035112142563,0.14575637876987457,0.00019148579844735497,1.0913633119200572,96,,,,,,,,,
0.09636660665273666,0.12608720362186432,0.00019126651152015403,1.1027837259100641,97,,,,,,,,,
0.14375178515911102,0.14644810557365417,0.00019104456531230984,1.1142041399000713,98,,,,,,,,,
0.07481741160154343,0.13305243849754333,0.00019081996629078657,1.1256245538900784,99,,,,,,,,,
0.13870887458324432,0.14638365805149078,0.0001905927209998447,1.1370449678800856,100,,,,,,,,,
,,,1.1370449678800856,100,0.3278597593307495,17.7894,8.32,8.32,,,,,
0.19680280983448029,0.18973314762115479,0.00019036283606085053,1.1484653818700927,101,,,,,,,,,
0.13826273381710052,0.19486121833324432,0.00019013031817208324,1.1598857958600999,102,,,,,,,,,
0.14992864429950714,0.12836728990077972,0.00018989517410853955,1.171306209850107,103,,,,,,,,,
0.07473112642765045,0.08924566954374313,0.00018965741072173646,1.1827266238401142,104,,,,,,,,,
0.1174815446138382,0.08137044310569763,0.00018941703493951164,1.1941470378301213,105,,,,,,,,,
0.11757693439722061,0.14445823431015015,0.00018917405376582145,1.2055674518201285,106,,,,,,,,,
0.146626815199852,0.15219646692276,0.00018892847428053693,1.2169878658101356,107,,,,,,,,,
0.1478744000196457,0.1569104939699173,0.00018868030363923747,1.2284082798001428,108,,,,,,,,,
0.1968027949333191,0.1949085295200348,0.00018842954907300236,1.23982869379015,109,,,,,,,,,
0.14407965540885925,0.13213832676410675,0.00018817621788820018,1.251249107780157,110,,,,,,,,,
0.14121752977371216,0.19567182660102844,0.00018792031746627563,1.2626695217701642,111,,,,,,,,,
0.22205157577991486,0.23446735739707947,0.0001876618552635348,1.2740899357601714,112,,,,,,,,,
0.18731366097927094,0.24562124907970428,0.0001874008388109276,1.2855103497501785,113,,,,,,,,,
0.10634961724281311,0.1497167944908142,0.00018713727571382857,1.2969307637401855,114,,,,,,,,,
0.15331313014030457,0.13090336322784424,0.00018687117365181512,1.3083511777301928,115,,,,,,,,,
0.2982228100299835,0.2556529939174652,0.00018660254037844388,1.3197715917201998,116,,,,,,,,,
0.09572172164916992,0.09279652684926987,0.00018633138372102468,1.3311920057102071,117,,,,,,,,,
0.11218690127134323,0.24756669998168945,0.00018605771158039253,1.342612419700214,118,,,,,,,,,
0.11338695138692856,0.17159847915172577,0.00018578153193067745,1.3540328336902212,119,,,,,,,,,
0.15860560536384583,0.23681120574474335,0.000185502852819072,1.3654532476802284,120,,,,,,,,,
0.12420756369829178,0.14521074295043945,0.00018522168236559695,1.3768736616702355,121,,,,,,,,,
0.1507992446422577,0.17278185486793518,0.0001849380287628646,1.3882940756602427,122,,,,,,,,,
0.10967851430177689,0.16109780967235565,0.00018465190027584005,1.3997144896502498,123,,,,,,,,,
0.2144344002008438,0.3759501278400421,0.00018436330524160047,1.411134903640257,124,,,,,,,,,
0.19657710194587708,0.28079143166542053,0.00018407225206909208,1.422555317630264,125,,,,,,,,,
0.1312442570924759,0.19522885978221893,0.0001837787492388852,1.4339757316202713,126,,,,,,,,,
0.09184400737285614,0.20358379185199738,0.00018348280530292713,1.4453961456102784,127,,,,,,,,,
0.09314624220132828,0.21652545034885406,0.0001831844288842929,1.4568165596002856,128,,,,,,,,,
0.10136306285858154,0.16616563498973846,0.00018288362867693414,1.4682369735902927,129,,,,,,,,,
0.11601279675960541,0.1751793622970581,0.00018258041344542566,1.4796573875802999,130,,,,,,,,,
0.07754193246364594,0.12249085307121277,0.00018227479202471015,1.491077801570307,131,,,,,,,,,
0.16925033926963806,0.20097754895687103,0.0001819667733198406,1.5024982155603142,132,,,,,,,,,
0.1635892391204834,0.19341450929641724,0.0001816563663057211,1.513918629550321,133,,,,,,,,,
0.1602683812379837,0.2570531964302063,0.00018134358002684504,1.5253390435403285,134,,,,,,,,,
0.13628241419792175,0.13136808574199677,0.00018102842359703176,1.5367594575303354,135,,,,,,,,,
0.18202878534793854,0.25911179184913635,0.00018071090619916093,1.5481798715203428,136,,,,,,,,,
0.05963047593832016,0.10850583761930466,0.000180391037084905,1.5596002855103497,137,,,,,,,,,
0.10943768918514252,0.1651613414287567,0.00018006882557445962,1.571020699500357,138,,,,,,,,,
0.16787703335285187,0.40097784996032715,0.00017974428105627208,1.582441113490364,139,,,,,,,,,
0.14012393355369568,0.3741701543331146,0.00017941741298676774,1.5938615274803711,140,,,,,,,,,
0.1135646253824234,0.13910631835460663,0.00017908823089007457,1.6052819414703783,141,,,,,,,,,
0.06924011558294296,0.18635287880897522,0.00017875674435774547,1.6167023554603854,142,,,,,,,,,
0.10231471061706543,0.14709606766700745,0.00017842296304847893,1.6281227694503926,143,,,,,,,,,
0.0831560418009758,0.12029611319303513,0.00017808689668783763,1.6395431834403997,144,,,,,,,,,
0.19086316227912903,0.3080440163612366,0.00017774855506796496,1.6509635974304069,145,,,,,,,,,
0.12009131908416748,0.18936128914356232,0.00017740794804729969,1.662384011420414,146,,,,,,,,,
0.08032508194446564,0.16214655339717865,0.00017706508555028893,1.6738044254104212,147,,,,,,,,,
0.0678887888789177,0.17073503136634827,0.00017671997756709863,1.685224839400428,148,,,,,,,,,
0.058408986777067184,0.17753349244594574,0.0001763726341533227,1.6966452533904355,149,,,,,,,,,
0.21317902207374573,0.5127690434455872,0.00017602306542969005,1.7080656673804424,150,,,,,,,,,
,,,1.7080656673804424,150,0.32654744386672974,17.78,8.324,8.324,,,,,
0.18791165947914124,0.31946271657943726,0.00017567128158176953,1.7194860813704498,151,,,,,,,,,
0.16351935267448425,0.24747143685817719,0.0001753172928596733,1.7309064953604567,152,,,,,,,,,
0.10230541229248047,0.21379275619983673,0.0001749611095777581,1.742326909350464,153,,,,,,,,,
0.14960061013698578,0.28354138135910034,0.0001746027421143246,1.753747323340471,154,,,,,,,,,
0.06836772710084915,0.10547849535942078,0.00017424220091131535,1.7651677373304784,155,,,,,,,,,
0.10730413347482681,0.3193524479866028,0.00017387949647401012,1.7765881513204853,156,,,,,,,,,
0.13800953328609467,0.3023519515991211,0.00017351463937072004,1.7880085653104925,157,,,,,,,,,
0.20849040150642395,0.2949751019477844,0.00017314764023247962,1.7994289793004996,158,,,,,,,,,
0.11474555730819702,0.22737522423267365,0.00017277850975273696,1.8108493932905068,159,,,,,,,,,
0.12001226842403412,0.2693652808666229,0.00017240725868704218,1.822269807280514,160,,,,,,,,,
0.07247452437877655,0.19226685166358948,0.000172033897852734,1.833690221270521,161,,,,,,,,,
0.15867416560649872,0.35246554017066956,0.00017165843812862473,1.8451106352605282,162,,,,,,,,,
0.15100516378879547,0.2302519828081131,0.00017128089045468294,1.8565310492505354,163,,,,,,,,,
0.19428929686546326,0.26842185854911804,0.00017090126583171503,1.8679514632405425,164,,,,,,,,,
0.07458844035863876,0.15881600975990295,0.0001705195753210446,1.8793718772305497,165,,,,,,,,,
0.04815484955906868,0.17457982897758484,0.00017013583004418993,1.8907922912205568,166,,,,,,,,,
0.1289600431919098,0.19874946773052216,0.0001697500411825403,1.9022127052105637,167,,,,,,,,,
0.09778575599193573,0.271386981010437,0.00016936221997702991,1.913633119200571,168,,,,,,,,,
0.12782610952854156,0.21425864100456238,0.00016897237772781044,1.925053533190578,169,,,,,,,,,
0.1653541624546051,0.27845290303230286,0.00016858052579392182,1.9364739471805854,170,,,,,,,,,
0.11459152400493622,0.18948741257190704,0.0001681866755929612,1.9478943611705923,171,,,,,,,,,
0.10093672573566437,0.2650527358055115,0.00016779083860075033,1.9593147751605997,172,,,,,,,,,
0.09706316143274307,0.15821504592895508,0.00016739302635100108,1.9707351891506066,173,,,,,,,,,
0.13970710337162018,0.35521385073661804,0.00016699325043497955,1.982155603140614,174,,,,,,,,,
0.19065530598163605,0.3417417109012604,0.00016659152250116812,1.993576017130621,175,,,,,,,,,
0.22608481347560883,0.4594150483608246,0.00016618785425492617,2.0,176,,,,,,,,,
0.20165975391864777,0.4064612090587616,0.00016578225745814907,2.011420413990007,177,,,,,,,,,
0.09557528048753738,0.22580529749393463,0.00016537474392892528,2.0228408279800143,178,,,,,,,,,
0.1925247460603714,0.34265628457069397,0.00016496532554119214,2.0342612419700212,179,,,,,,,,,
0.12310358881950378,0.3049943447113037,0.00016455401422438986,2.0456816559600286,180,,,,,,,,,
0.03692448139190674,0.21245329082012177,0.000164140821963114,2.0571020699500355,181,,,,,,,,,
0.12157528102397919,0.23024499416351318,0.0001637257607967661,2.068522483940043,182,,,,,,,,,
0.08426877856254578,0.4104006290435791,0.000163308842819203,2.07994289793005,183,,,,,,,,,
0.09246081113815308,0.29368290305137634,0.00016289008017838445,2.091363311920057,184,,,,,,,,,
0.17012947797775269,0.4527375102043152,0.00016246948507601914,2.102783725910064,185,,,,,,,,,
0.09223296493291855,0.2594732344150543,0.0001620470697672091,2.1142041399000715,186,,,,,,,,,
0.15128426253795624,0.45325636863708496,0.00016162284656009274,2.1256245538900784,187,,,,,,,,,
0.07742498070001602,0.2132766991853714,0.00016119682781548614,2.137044967880086,188,,,,,,,,,
0.1249440535902977,0.23497825860977173,0.0001607690259465229,2.1484653818700927,189,,,,,,,,,
0.09941444545984268,0.33276206254959106,0.00016033945341829248,2.1598857958601,190,,,,,,,,,
0.12185953557491302,0.3835882842540741,0.00015990812274747692,2.171306209850107,191,,,,,,,,,
0.11396332085132599,0.29013580083847046,0.00015947504650198628,2.1827266238401144,192,,,,,,,,,
0.17352844774723053,0.3395674526691437,0.00015904023730059228,2.1941470378301213,193,,,,,,,,,
0.10197397321462631,0.4283818304538727,0.0001586037078125607,2.2055674518201283,194,,,,,,,,,
0.05787176638841629,0.2310970276594162,0.00015816547075728226,2.2169878658101356,195,,,,,,,,,
0.10367132723331451,0.3046571612358093,0.00015772553890390197,2.2284082798001426,196,,,,,,,,,
0.13385562598705292,0.4990149140357971,0.000157283925070947,2.23982869379015,197,,,,,,,,,
0.08140461146831512,0.3514239490032196,0.00015684064212595332,2.251249107780157,198,,,,,,,,,
0.1691354513168335,0.41303402185440063,0.00015639570298509064,2.2626695217701642,199,,,,,,,,,
0.1279652863740921,0.3063534200191498,0.00015594912061278626,2.274089935760171,200,,,,,,,,,
,,,2.274089935760171,200,0.3356354236602783,17.7912,8.319,8.319,,,,,
0.1304323971271515,0.30413442850112915,0.000155500908021347,2.2855103497501785,201,,,,,,,,,
0.04572061449289322,0.3202751576900482,0.00015505107827058036,2.2969307637401855,202,,,,,,,,,
0.19831803441047668,0.5114175081253052,0.00015459964446741382,2.308351177730193,203,,,,,,,,,
0.05916517227888107,0.21022360026836395,0.00015414661976551302,2.3197715917201998,204,,,,,,,,,
0.10038281977176666,0.25973740220069885,0.0001536920173648984,2.331192005710207,205,,,,,,,,,
0.07351035624742508,0.27954238653182983,0.0001532358505115607,2.342612419700214,206,,,,,,,,,
0.07736136764287949,0.4007180631160736,0.00015277813249707487,2.3540328336902214,207,,,,,,,,,
0.11116492003202438,0.36517781019210815,0.000152318876658213,2.3654532476802284,208,,,,,,,,,
0.06813157349824905,0.19171389937400818,0.0001518580963765555,2.3768736616702357,209,,,,,,,,,
0.10193099081516266,0.2904636859893799,0.00015139580507810119,2.3882940756602427,210,,,,,,,,,
0.18891029059886932,0.5305389165878296,0.00015093201623287631,2.3997144896502496,211,,,,,,,,,
0.0912557989358902,0.43315589427948,0.0001504667433545419,2.411134903640257,212,,,,,,,,,
0.09084849059581757,0.23523348569869995,0.00015000000000000001,2.4225553176302643,213,,,,,,,,,
0.06311630457639694,0.2943323254585266,0.00014953179976899878,2.4339757316202713,214,,,,,,,,,
0.08274193108081818,0.2689334452152252,0.00014906215630373606,2.445396145610278,215,,,,,,,,,
0.15157067775726318,0.387197881937027,0.00014859108328846204,2.4568165596002856,216,,,,,,,,,
0.16665950417518616,0.4258098304271698,0.00014811859444908052,2.4682369735902925,217,,,,,,,,,
0.10202035307884216,0.2585078477859497,0.00014764470355274875,2.4796573875803,218,,,,,,,,,
0.05671587586402893,0.2145226001739502,0.00014716942440747664,2.491077801570307,219,,,,,,,,,
0.09377254545688629,0.26222801208496094,0.00014669277086172406,2.502498215560314,220,,,,,,,,,
0.07629778981208801,0.2920602262020111,0.0001462147568039977,2.513918629550321,221,,,,,,,,,
0.06384069472551346,0.2624908685684204,0.00014573539616244608,2.5253390435403285,222,,,,,,,,,
0.09635352343320847,0.2815137803554535,0.00014525470290445392,2.5367594575303354,223,,,,,,,,,
0.17531438171863556,0.5107823610305786,0.00014477269103623498,2.5481798715203428,224,,,,,,,,,
0.16784675419330597,0.5186231136322021,0.00014428937460242417,2.5596002855103497,225,,,,,,,,,
0.13476546108722687,0.43227458000183105,0.00014380476768566824,2.571020699500357,226,,,,,,,,,
0.07002235949039459,0.2978897988796234,0.00014331888440621533,2.582441113490364,227,,,,,,,,,
0.08642236888408661,0.3091568052768707,0.00014283173892150366,2.593861527480371,228,,,,,,,,,
0.06482796370983124,0.2174776792526245,0.00014234334542574906,2.6052819414703783,229,,,,,,,,,
0.11728048324584961,0.24441486597061157,0.00014185371814953116,2.6167023554603857,230,,,,,,,,,
0.11189457029104233,0.37618258595466614,0.00014136287135937915,2.6281227694503926,231,,,,,,,,,
0.057831406593322754,0.2554183006286621,0.00014087081935735564,2.6395431834403995,232,,,,,,,,,
0.07679634541273117,0.32506877183914185,0.00014037757648064018,2.650963597430407,233,,,,,,,,,
0.07776004076004028,0.33034300804138184,0.00013988315710111151,2.6623840114204143,234,,,,,,,,,
0.0765913799405098,0.22707512974739075,0.00013938757562492873,2.673804425410421,235,,,,,,,,,
0.07548749446868896,0.22533993422985077,0.00013889084649211156,2.685224839400428,236,,,,,,,,,
0.13104784488677979,0.39437398314476013,0.00013839298417611963,2.6966452533904355,237,,,,,,,,,
0.10629930347204208,0.3244563043117523,0.00013789400318343068,2.7080656673804424,238,,,,,,,,,
0.09273526072502136,0.3337424099445343,0.00013739391805311793,2.71948608137045,239,,,,,,,,,
0.1456628292798996,0.7054111957550049,0.00013689274335642652,2.7309064953604567,240,,,,,,,,,
0.08581152558326721,0.23162634670734406,0.00013639049369634876,2.742326909350464,241,,,,,,,,,
0.10964204370975494,0.43872979283332825,0.00013588718370719877,2.753747323340471,242,,,,,,,,,
0.05525807663798332,0.21044543385505676,0.0001353828280541861,2.7651677373304784,243,,,,,,,,,
0.08712605386972427,0.31797361373901367,0.00013487744143298822,2.7765881513204853,244,,,,,,,,,
0.07883428037166595,0.31065136194229126,0.00013437103856932264,2.7880085653104922,245,,,,,,,,,
0.10280828177928925,0.33182045817375183,0.00013386363421851756,2.7994289793004996,246,,,,,,,,,
0.09613518416881561,0.4285203218460083,0.00013335524316508208,2.810849393290507,247,,,,,,,,,
0.1408216953277588,0.5326879620552063,0.00013284588022227528,2.822269807280514,248,,,,,,,,,
0.06773621588945389,0.5401537418365479,0.00013233556023167485,2.833690221270521,249,,,,,,,,,
0.12882260978221893,0.5402665138244629,0.0001318242980627444,2.845110635260528,250,,,,,,,,,
,,,2.845110635260528,250,0.33624884486198425,17.7948,8.317,8.317,,,,,
0.04943585768342018,0.22980572283267975,0.00013131210861240026,2.8565310492505356,251,,,,,,,,,
0.08238796889781952,0.3036063611507416,0.00013079900680457754,2.8679514632405425,252,,,,,,,,,
0.08454565703868866,0.34347331523895264,0.00013028500758979506,2.8793718772305494,253,,,,,,,,,
0.1445433497428894,0.42018193006515503,0.00012977012594472007,2.890792291220557,254,,,,,,,,,
0.15162792801856995,0.8260291814804077,0.00012925437687173142,2.9022127052105637,255,,,,,,,,,
0.07768416404724121,0.31333842873573303,0.00012873777539848283,2.913633119200571,256,,,,,,,,,
0.09044992178678513,0.40901222825050354,0.00012822033657746478,2.925053533190578,257,,,,,,,,,
0.18080823123455048,0.6545911431312561,0.00012770207548556606,2.9364739471805854,258,,,,,,,,,
0.11911870539188385,0.41959747672080994,0.0001271830072236343,2.9478943611705923,259,,,,,,,,,
0.16966164112091064,0.7783878445625305,0.00012666314691603617,2.9593147751605997,260,,,,,,,,,
0.07359658926725388,0.21281221508979797,0.00012614250971021657,2.9707351891506066,261,,,,,,,,,
0.0756797268986702,0.34588557481765747,0.00012562111077625722,2.982155603140614,262,,,,,,,,,
0.09358038753271103,0.2785470485687256,0.00012509896530643488,2.993576017130621,263,,,,,,,,,
0.1694425791501999,0.8107309937477112,0.00012457608851477835,3.0,264,,,,,,,,,
0.08127864450216293,0.2889198958873749,0.00012405249563662537,3.011420413990007,265,,,,,,,,,
0.12741361558437347,0.7029791474342346,0.00012352820192817877,3.0228408279800143,266,,,,,,,,,
0.14808902144432068,0.7561476826667786,0.00012300322266606178,3.0342612419700212,267,,,,,,,,,
0.13906323909759521,0.41731131076812744,0.00012247757314687297,3.0456816559600286,268,,,,,,,,,
0.10571569204330444,0.3877246677875519,0.00012195126868674051,3.0571020699500355,269,,,,,,,,,
0.16595178842544556,0.7599585652351379,0.00012142432462087598,3.068522483940043,270,,,,,,,,,
0.09663958102464676,0.6963604092597961,0.00012089675630312754,3.07994289793005,271,,,,,,,,,
0.19537600874900818,1.0418610572814941,0.00012036857910553234,3.091363311920057,272,,,,,,,,,
0.07616797834634781,0.3210623264312744,0.000119839808417869,3.102783725910064,273,,,,,,,,,
0.101329006254673,0.4946185052394867,0.00011931045964720881,3.1142041399000715,274,,,,,,,,,
0.15594251453876495,0.6451019048690796,0.00011878054821746703,3.1256245538900784,275,,,,,,,,,
0.1840810924768448,0.7257553339004517,0.00011825008956895338,3.137044967880086,276,,,,,,,,,
0.14619745314121246,0.48454225063323975,0.0001177190991579223,3.1484653818700927,277,,,,,,,,,
0.025490308180451393,0.18363027274608612,0.0001171875924561223,3.1598857958601,278,,,,,,,,,
0.11422935873270035,0.5456271767616272,0.00011665558495034546,3.171306209850107,279,,,,,,,,,
0.07334677875041962,0.3790658712387085,0.00011612309214197599,3.1827266238401144,280,,,,,,,,,
0.029025476425886154,0.2364615499973297,0.00011559012954653865,3.1941470378301213,281,,,,,,,,,
0.14023125171661377,0.4210878312587738,0.00011505671269324663,3.2055674518201283,282,,,,,,,,,
0.101715087890625,0.425954669713974,0.00011452285712454904,3.2169878658101356,283,,,,,,,,,
0.05922313407063484,0.27077656984329224,0.00011398857839567812,3.2284082798001426,284,,,,,,,,,
0.0721094161272049,0.5157942771911621,0.00011345389207419588,3.23982869379015,285,,,,,,,,,
0.13951453566551208,0.6561821699142456,0.00011291881373954065,3.251249107780157,286,,,,,,,,,
